Vectors,p1,p2,p3,p4,p5,true_value_next_day
38,0.5217360351281952,-1.1161202135880566,-0.7555261151941939,1.1929348337105017,-1.54281178173592,-0.2568913559009789
39,-1.1161202135880566,-0.7555261151941939,1.1929348337105017,-1.54281178173592,-0.2568913559009789,0.46755684402493003
40,-0.7555261151941939,1.1929348337105017,-1.54281178173592,-0.2568913559009789,0.46755684402493003,-0.2809935482106729
41,1.1929348337105017,-1.54281178173592,-0.2568913559009789,0.46755684402493003,-0.2809935482106729,0.8197845165236917
42,-1.54281178173592,-0.2568913559009789,0.46755684402493003,-0.2809935482106729,0.8197845165236917,0.040132875958032166
43,-0.2568913559009789,0.46755684402493003,-0.2809935482106729,0.8197845165236917,0.040132875958032166,0.25521684448284176
44,0.46755684402493003,-0.2809935482106729,0.8197845165236917,0.040132875958032166,0.25521684448284176,1.0185340850398683
45,-0.2809935482106729,0.8197845165236917,0.040132875958032166,0.25521684448284176,1.0185340850398683,-0.04696085897353264
46,0.8197845165236917,0.040132875958032166,0.25521684448284176,1.0185340850398683,-0.04696085897353264,-0.0710425363077638
47,0.040132875958032166,0.25521684448284176,1.0185340850398683,-0.04696085897353264,-0.0710425363077638,1.1431554503647856
48,0.25521684448284176,1.0185340850398683,-0.04696085897353264,-0.0710425363077638,1.1431554503647856,-0.09356450859401289
49,1.0185340850398683,-0.04696085897353264,-0.0710425363077638,1.1431554503647856,-0.09356450859401289,-0.7025863055098003
50,-0.04696085897353264,-0.0710425363077638,1.1431554503647856,-0.09356450859401289,-0.7025863055098003,0.2910458469092214
51,-0.0710425363077638,1.1431554503647856,-0.09356450859401289,-0.7025863055098003,0.2910458469092214,0.7277583755156414
52,1.1431554503647856,-0.09356450859401289,-0.7025863055098003,0.2910458469092214,0.7277583755156414,-1.033273082480135
53,-0.09356450859401289,-0.7025863055098003,0.2910458469092214,0.7277583755156414,-1.033273082480135,0.25130761744247554
54,-0.7025863055098003,0.2910458469092214,0.7277583755156414,-1.033273082480135,0.25130761744247554,-1.6856497093415745
55,0.2910458469092214,0.7277583755156414,-1.033273082480135,0.25130761744247554,-1.6856497093415745,0.23887451816628769
56,0.7277583755156414,-1.033273082480135,0.25130761744247554,-1.6856497093415745,0.23887451816628769,0.8430764743526442
57,-1.033273082480135,0.25130761744247554,-1.6856497093415745,0.23887451816628769,0.8430764743526442,-1.4271490427547606
58,0.25130761744247554,-1.6856497093415745,0.23887451816628769,0.8430764743526442,-1.4271490427547606,-0.3921199785830387
59,-1.6856497093415745,0.23887451816628769,0.8430764743526442,-1.4271490427547606,-0.3921199785830387,0.3698275568167819
60,0.23887451816628769,0.8430764743526442,-1.4271490427547606,-0.3921199785830387,0.3698275568167819,-0.3684648721822614
61,0.8430764743526442,-1.4271490427547606,-0.3921199785830387,0.3698275568167819,-0.3684648721822614,-1.9599768783558513
62,-1.4271490427547606,-0.3921199785830387,0.3698275568167819,-0.3684648721822614,-1.9599768783558513,-0.1072722832722861
63,-0.3921199785830387,0.3698275568167819,-0.3684648721822614,-1.9599768783558513,-0.1072722832722861,0.13183372874325805
64,0.3698275568167819,-0.3684648721822614,-1.9599768783558513,-0.1072722832722861,0.13183372874325805,1.318427734375005
65,-0.3684648721822614,-1.9599768783558513,-0.1072722832722861,0.13183372874325805,1.318427734375005,0.4697057071865185
66,-1.9599768783558513,-0.1072722832722861,0.13183372874325805,1.318427734375005,0.4697057071865185,-0.8611017601265702
67,-0.1072722832722861,0.13183372874325805,1.318427734375005,0.4697057071865185,-0.8611017601265702,-0.7070073679260047
68,0.13183372874325805,1.318427734375005,0.4697057071865185,-0.8611017601265702,-0.7070073679260047,0.9732559991221024
69,1.318427734375005,0.4697057071865185,-0.8611017601265702,-0.7070073679260047,0.9732559991221024,-1.0280400622231012
70,0.4697057071865185,-0.8611017601265702,-0.7070073679260047,0.9732559991221024,-1.0280400622231012,0.39270469765277927
71,-0.8611017601265702,-0.7070073679260047,0.9732559991221024,-1.0280400622231012,0.39270469765277927,-0.08951347894257111
72,-0.7070073679260047,0.9732559991221024,-1.0280400622231012,0.39270469765277927,-0.08951347894257111,-0.27755080928901776
73,0.9732559991221024,-1.0280400622231012,0.39270469765277927,-0.08951347894257111,-0.27755080928901776,1.324392643030059
74,-1.0280400622231012,0.39270469765277927,-0.08951347894257111,-0.27755080928901776,1.324392643030059,-0.96803336445479
75,0.39270469765277927,-0.08951347894257111,-0.27755080928901776,1.324392643030059,-0.96803336445479,0.6271756555301655
76,-0.08951347894257111,-0.27755080928901776,1.324392643030059,-0.96803336445479,0.6271756555301655,-0.007405932586512787
77,-0.27755080928901776,1.324392643030059,-0.96803336445479,0.6271756555301655,-0.007405932586512787,-1.6691137667364075
78,1.324392643030059,-0.96803336445479,0.6271756555301655,-0.007405932586512787,-1.6691137667364075,-0.016999011582596868
79,-0.96803336445479,0.6271756555301655,-0.007405932586512787,-1.6691137667364075,-0.016999011582596868,-0.08245578572456669
80,0.6271756555301655,-0.007405932586512787,-1.6691137667364075,-0.016999011582596868,-0.08245578572456669,0.3223983440578282
81,-0.007405932586512787,-1.6691137667364075,-0.016999011582596868,-0.08245578572456669,0.3223983440578282,0.15596314813333123
82,-1.6691137667364075,-0.016999011582596868,-0.08245578572456669,0.3223983440578282,0.15596314813333123,1.0503023372326004
83,-0.016999011582596868,-0.08245578572456669,0.3223983440578282,0.15596314813333123,1.0503023372326004,0.4228818391908584
84,-0.08245578572456669,0.3223983440578282,0.15596314813333123,1.0503023372326004,0.4228818391908584,-1.9091027497623814
85,0.3223983440578282,0.15596314813333123,1.0503023372326004,0.4228818391908584,-1.9091027497623814,-0.9562392267920328
86,0.15596314813333123,1.0503023372326004,0.4228818391908584,-1.9091027497623814,-0.9562392267920328,0.9826189736429125
87,1.0503023372326004,0.4228818391908584,-1.9091027497623814,-0.9562392267920328,0.9826189736429125,0.2883373619853469
88,0.4228818391908584,-1.9091027497623814,-0.9562392267920328,0.9826189736429125,0.2883373619853469,-0.7318617514121772
89,-1.9091027497623814,-0.9562392267920328,0.9826189736429125,0.2883373619853469,-0.7318617514121772,0.0749191214030498
90,-0.9562392267920328,0.9826189736429125,0.2883373619853469,-0.7318617514121772,0.0749191214030498,-0.10744177031843938
91,0.9826189736429125,0.2883373619853469,-0.7318617514121772,0.0749191214030498,-0.10744177031843938,-1.1185942761291812
92,0.2883373619853469,-0.7318617514121772,0.0749191214030498,-0.10744177031843938,-1.1185942761291812,0.07527209744830898
93,-0.7318617514121772,0.0749191214030498,-0.10744177031843938,-1.1185942761291812,0.07527209744830898,0.3344285045320472
94,0.0749191214030498,-0.10744177031843938,-1.1185942761291812,0.07527209744830898,0.3344285045320472,0.13323204104782604
95,-0.10744177031843938,-1.1185942761291812,0.07527209744830898,0.3344285045320472,0.13323204104782604,0.03362868174976441
96,-1.1185942761291812,0.07527209744830898,0.3344285045320472,0.13323204104782604,0.03362868174976441,-1.3234384798035848
97,0.07527209744830898,0.3344285045320472,0.13323204104782604,0.03362868174976441,-1.3234384798035848,-0.321223543152227
98,0.3344285045320472,0.13323204104782604,0.03362868174976441,-1.3234384798035848,-0.321223543152227,0.9742759298096537
99,0.13323204104782604,0.03362868174976441,-1.3234384798035848,-0.321223543152227,0.9742759298096537,-0.6292417789510618
100,0.03362868174976441,-1.3234384798035848,-0.321223543152227,0.9742759298096537,-0.6292417789510618,0.10082971497875626
101,-1.3234384798035848,-0.321223543152227,0.9742759298096537,-0.6292417789510618,0.10082971497875626,0.5654363655458017
102,-0.321223543152227,0.9742759298096537,-0.6292417789510618,0.10082971497875626,0.5654363655458017,-0.7212389084272464
103,0.9742759298096537,-0.6292417789510618,0.10082971497875626,0.5654363655458017,-0.7212389084272464,0.9878972918585083
104,-0.6292417789510618,0.10082971497875626,0.5654363655458017,-0.7212389084272464,0.9878972918585083,0.1917315041294554
105,0.10082971497875626,0.5654363655458017,-0.7212389084272464,0.9878972918585083,0.1917315041294554,-0.3915135033609185
106,0.5654363655458017,-0.7212389084272464,0.9878972918585083,0.1917315041294554,-0.3915135033609185,1.4163068139428692
107,-0.7212389084272464,0.9878972918585083,0.1917315041294554,-0.3915135033609185,1.4163068139428692,0.4450059486112101
108,0.9878972918585083,0.1917315041294554,-0.3915135033609185,1.4163068139428692,0.4450059486112101,-0.6738852740077128
109,0.1917315041294554,-0.3915135033609185,1.4163068139428692,0.4450059486112101,-0.6738852740077128,-1.6311343732186012
110,-0.3915135033609185,1.4163068139428692,0.4450059486112101,-0.6738852740077128,-1.6311343732186012,-0.28666394532596007
111,1.4163068139428692,0.4450059486112101,-0.6738852740077128,-1.6311343732186012,-0.28666394532596007,0.3041730048622071
112,0.4450059486112101,-0.6738852740077128,-1.6311343732186012,-0.28666394532596007,0.3041730048622071,0.1940538964581462
113,-0.6738852740077128,-1.6311343732186012,-0.28666394532596007,0.3041730048622071,0.1940538964581462,-0.8487108222996365
114,-1.6311343732186012,-0.28666394532596007,0.3041730048622071,0.1940538964581462,-0.8487108222996365,0.6606396861699171
115,-0.28666394532596007,0.3041730048622071,0.1940538964581462,-0.8487108222996365,0.6606396861699171,1.2037020129956222
116,0.3041730048622071,0.1940538964581462,-0.8487108222996365,0.6606396861699171,1.2037020129956222,-0.6653309291247189
117,0.1940538964581462,-0.8487108222996365,0.6606396861699171,1.2037020129956222,-0.6653309291247189,0.4933535737870143
118,-0.8487108222996365,0.6606396861699171,1.2037020129956222,-0.6653309291247189,0.4933535737870143,-0.3909874760070653
119,0.6606396861699171,1.2037020129956222,-0.6653309291247189,0.4933535737870143,-0.3909874760070653,0.5941819460131725
120,1.2037020129956222,-0.6653309291247189,0.4933535737870143,-0.3909874760070653,0.5941819460131725,-0.24118275587399207
121,-0.6653309291247189,0.4933535737870143,-0.3909874760070653,0.5941819460131725,-0.24118275587399207,0.8494937769757405
122,0.4933535737870143,-0.3909874760070653,0.5941819460131725,-0.24118275587399207,0.8494937769757405,0.08235617469360967
123,-0.3909874760070653,0.5941819460131725,-0.24118275587399207,0.8494937769757405,0.08235617469360967,1.362631024106764
124,0.5941819460131725,-0.24118275587399207,0.8494937769757405,0.08235617469360967,1.362631024106764,-0.47161415153198494
125,-0.24118275587399207,0.8494937769757405,0.08235617469360967,1.362631024106764,-0.47161415153198494,-0.15615763051750609
126,0.8494937769757405,0.08235617469360967,1.362631024106764,-0.47161415153198494,-0.15615763051750609,0.37715276098884143
127,0.08235617469360967,1.362631024106764,-0.47161415153198494,-0.15615763051750609,0.37715276098884143,-0.21261994797625583
128,1.362631024106764,-0.47161415153198494,-0.15615763051750609,0.37715276098884143,-0.21261994797625583,0.017112180096612306
129,-0.47161415153198494,-0.15615763051750609,0.37715276098884143,-0.21261994797625583,0.017112180096612306,0.44190448023426754
130,-0.15615763051750609,0.37715276098884143,-0.21261994797625583,0.017112180096612306,0.44190448023426754,0.34983751682278186
131,0.37715276098884143,-0.21261994797625583,0.017112180096612306,0.44190448023426754,0.34983751682278186,-0.46225286552744604
132,-0.21261994797625583,0.017112180096612306,0.44190448023426754,0.34983751682278186,-0.46225286552744604,-1.778738326570961
133,0.017112180096612306,0.44190448023426754,0.34983751682278186,-0.46225286552744604,-1.778738326570961,0.5485442779544547
134,0.44190448023426754,0.34983751682278186,-0.46225286552744604,-1.778738326570961,0.5485442779544547,-0.7761726934527369
135,0.34983751682278186,-0.46225286552744604,-1.778738326570961,0.5485442779544547,-0.7761726934527369,0.3908046364754947
136,-0.46225286552744604,-1.778738326570961,0.5485442779544547,-0.7761726934527369,0.3908046364754947,0.8625724896717202
137,-1.778738326570961,0.5485442779544547,-0.7761726934527369,0.3908046364754947,0.8625724896717202,-1.3075545856320536
138,0.5485442779544547,-0.7761726934527369,0.3908046364754947,0.8625724896717202,-1.3075545856320536,0.2250259427658552
139,-0.7761726934527369,0.3908046364754947,0.8625724896717202,-1.3075545856320536,0.2250259427658552,0.9230262955211677
140,0.3908046364754947,0.8625724896717202,-1.3075545856320536,0.2250259427658552,0.9230262955211677,-0.15642890199906168
141,0.8625724896717202,-1.3075545856320536,0.2250259427658552,0.9230262955211677,-0.15642890199906168,-0.03393603548853541
142,-1.3075545856320536,0.2250259427658552,0.9230262955211677,-0.15642890199906168,-0.03393603548853541,-0.29611670249253264
143,0.2250259427658552,0.9230262955211677,-0.15642890199906168,-0.03393603548853541,-0.29611670249253264,0.728015887928346
144,0.9230262955211677,-0.15642890199906168,-0.03393603548853541,-0.29611670249253264,0.728015887928346,0.23795756598035123
145,-0.15642890199906168,-0.03393603548853541,-0.29611670249253264,0.728015887928346,0.23795756598035123,-0.13162540079123541
146,-0.03393603548853541,-0.29611670249253264,0.728015887928346,0.23795756598035123,-0.13162540079123541,-0.7295010384272715
147,-0.29611670249253264,0.728015887928346,0.23795756598035123,-0.13162540079123541,-0.7295010384272715,0.7103263965952067
148,0.728015887928346,0.23795756598035123,-0.13162540079123541,-0.7295010384272715,0.7103263965952067,-0.1799981253660432
149,0.23795756598035123,-0.13162540079123541,-0.7295010384272715,0.7103263965952067,-0.1799981253660432,1.2249436767227673
150,-0.13162540079123541,-0.7295010384272715,0.7103263965952067,-0.1799981253660432,1.2249436767227673,-0.08979168387439618
151,-0.7295010384272715,0.7103263965952067,-0.1799981253660432,1.2249436767227673,-0.08979168387439618,-0.1216228317912349
152,0.7103263965952067,-0.1799981253660432,1.2249436767227673,-0.08979168387439618,-0.1216228317912349,0.7002046982096388
153,-0.1799981253660432,1.2249436767227673,-0.08979168387439618,-0.1216228317912349,0.7002046982096388,0.19335925718284575
154,1.2249436767227673,-0.08979168387439618,-0.1216228317912349,0.7002046982096388,0.19335925718284575,0.19373627092300616
155,-0.08979168387439618,-0.1216228317912349,0.7002046982096388,0.19335925718284575,0.19373627092300616,-0.08809935011131476
156,-0.1216228317912349,0.7002046982096388,0.19335925718284575,0.19373627092300616,-0.08809935011131476,-0.6043172351802184
157,0.7002046982096388,0.19335925718284575,0.19373627092300616,-0.08809935011131476,-0.6043172351802184,0.4210829518143111
158,0.19335925718284575,0.19373627092300616,-0.08809935011131476,-0.6043172351802184,0.4210829518143111,-0.23351979816866875
159,0.19373627092300616,-0.08809935011131476,-0.6043172351802184,0.4210829518143111,-0.23351979816866875,0.8083930084762159
160,-0.08809935011131476,-0.6043172351802184,0.4210829518143111,-0.23351979816866875,0.8083930084762159,-0.12813914098062096
161,-0.6043172351802184,0.4210829518143111,-0.23351979816866875,0.8083930084762159,-0.12813914098062096,-0.8522713388617542
162,0.4210829518143111,-0.23351979816866875,0.8083930084762159,-0.12813914098062096,-0.8522713388617542,-0.5751429642049
163,-0.23351979816866875,0.8083930084762159,-0.12813914098062096,-0.8522713388617542,-0.5751429642049,-0.0575971686107013
164,0.8083930084762159,-0.12813914098062096,-0.8522713388617542,-0.5751429642049,-0.0575971686107013,-1.3051599162302363
165,-0.12813914098062096,-0.8522713388617542,-0.5751429642049,-0.0575971686107013,-1.3051599162302363,0.3556767096799973
166,-0.8522713388617542,-0.5751429642049,-0.0575971686107013,-1.3051599162302363,0.3556767096799973,-0.6176798558766627
167,-0.5751429642049,-0.0575971686107013,-1.3051599162302363,0.3556767096799973,-0.6176798558766627,-0.16621464307428058
168,-0.0575971686107013,-1.3051599162302363,0.3556767096799973,-0.6176798558766627,-0.16621464307428058,-0.04935057376722618
169,-1.3051599162302363,0.3556767096799973,-0.6176798558766627,-0.16621464307428058,-0.04935057376722618,-0.1826456887536798
170,0.3556767096799973,-0.6176798558766627,-0.16621464307428058,-0.04935057376722618,-0.1826456887536798,0.049296632590589695
171,-0.6176798558766627,-0.16621464307428058,-0.04935057376722618,-0.1826456887536798,0.049296632590589695,0.2579237096749454
172,-0.16621464307428058,-0.04935057376722618,-0.1826456887536798,0.049296632590589695,0.2579237096749454,0.057888731784783154
173,-0.04935057376722618,-0.1826456887536798,0.049296632590589695,0.2579237096749454,0.057888731784783154,-0.06627701776945605
174,-0.1826456887536798,0.049296632590589695,0.2579237096749454,0.057888731784783154,-0.06627701776945605,2.1243582048688037
175,0.049296632590589695,0.2579237096749454,0.057888731784783154,-0.06627701776945605,2.1243582048688037,-0.2847348033041208
176,0.2579237096749454,0.057888731784783154,-0.06627701776945605,2.1243582048688037,-0.2847348033041208,-0.30101122871928343
177,0.057888731784783154,-0.06627701776945605,2.1243582048688037,-0.2847348033041208,-0.30101122871928343,-0.11488354742312801
178,-0.06627701776945605,2.1243582048688037,-0.2847348033041208,-0.30101122871928343,-0.11488354742312801,0.1395267405119638
179,2.1243582048688037,-0.2847348033041208,-0.30101122871928343,-0.11488354742312801,0.1395267405119638,1.1187884856265207
180,-0.2847348033041208,-0.30101122871928343,-0.11488354742312801,0.1395267405119638,1.1187884856265207,-0.13719354201110479
181,-0.30101122871928343,-0.11488354742312801,0.1395267405119638,1.1187884856265207,-0.13719354201110479,-0.11233244539322618
182,-0.11488354742312801,0.1395267405119638,1.1187884856265207,-0.13719354201110479,-0.11233244539322618,-0.04073081786574173
183,0.1395267405119638,1.1187884856265207,-0.13719354201110479,-0.11233244539322618,-0.04073081786574173,0.25857895854901614
184,1.1187884856265207,-0.13719354201110479,-0.11233244539322618,-0.04073081786574173,0.25857895854901614,-0.4041588908596627
185,-0.13719354201110479,-0.11233244539322618,-0.04073081786574173,0.25857895854901614,-0.4041588908596627,-1.3792520973696987
186,-0.11233244539322618,-0.04073081786574173,0.25857895854901614,-0.4041588908596627,-1.3792520973696987,-0.5763091688564037
187,-0.04073081786574173,0.25857895854901614,-0.4041588908596627,-1.3792520973696987,-0.5763091688564037,0.033832964022217915
188,0.25857895854901614,-0.4041588908596627,-1.3792520973696987,-0.5763091688564037,0.033832964022217915,0.10768835475412075
189,-0.4041588908596627,-1.3792520973696987,-0.5763091688564037,0.033832964022217915,0.10768835475412075,-0.6538887443269026
190,-1.3792520973696987,-0.5763091688564037,0.033832964022217915,0.10768835475412075,-0.6538887443269026,0.2421882151531607
191,-0.5763091688564037,0.033832964022217915,0.10768835475412075,-0.6538887443269026,0.2421882151531607,1.070454010972277
192,0.033832964022217915,0.10768835475412075,-0.6538887443269026,0.2421882151531607,1.070454010972277,0.09874033875170163
193,0.10768835475412075,-0.6538887443269026,0.2421882151531607,1.070454010972277,0.09874033875170163,-0.13998945800658413
194,-0.6538887443269026,0.2421882151531607,1.070454010972277,0.09874033875170163,-0.13998945800658413,-0.9692252475283936
195,0.2421882151531607,1.070454010972277,0.09874033875170163,-0.13998945800658413,-0.9692252475283936,0.09049211751455122
196,1.070454010972277,0.09874033875170163,-0.13998945800658413,-0.9692252475283936,0.09049211751455122,0.27464933033540806
197,0.09874033875170163,-0.13998945800658413,-0.9692252475283936,0.09049211751455122,0.27464933033540806,0.7435292198096244
198,-0.13998945800658413,-0.9692252475283936,0.09049211751455122,0.27464933033540806,0.7435292198096244,0.4345960648796776
199,-0.9692252475283936,0.09049211751455122,0.27464933033540806,0.7435292198096244,0.4345960648796776,0.25282067951046816
200,0.09049211751455122,0.27464933033540806,0.7435292198096244,0.4345960648796776,0.25282067951046816,-0.07235342506388687
201,0.27464933033540806,0.7435292198096244,0.4345960648796776,0.25282067951046816,-0.07235342506388687,-0.033107021021305805
202,0.7435292198096244,0.4345960648796776,0.25282067951046816,-0.07235342506388687,-0.033107021021305805,-0.8400552990624144
203,0.4345960648796776,0.25282067951046816,-0.07235342506388687,-0.033107021021305805,-0.8400552990624144,0.27184616819280194
204,0.25282067951046816,-0.07235342506388687,-0.033107021021305805,-0.8400552990624144,0.27184616819280194,-0.06578477708767405
205,-0.07235342506388687,-0.033107021021305805,-0.8400552990624144,0.27184616819280194,-0.06578477708767405,-0.06574001107543248
206,-0.033107021021305805,-0.8400552990624144,0.27184616819280194,-0.06578477708767405,-0.06574001107543248,1.2723449361433659
207,-0.8400552990624144,0.27184616819280194,-0.06578477708767405,-0.06574001107543248,1.2723449361433659,-0.5029364468755904
208,0.27184616819280194,-0.06578477708767405,-0.06574001107543248,1.2723449361433659,-0.5029364468755904,0.04171911925137106
209,-0.06578477708767405,-0.06574001107543248,1.2723449361433659,-0.5029364468755904,0.04171911925137106,0.03191983633263895
210,-0.06574001107543248,1.2723449361433659,-0.5029364468755904,0.04171911925137106,0.03191983633263895,0.26092888546853654
211,1.2723449361433659,-0.5029364468755904,0.04171911925137106,0.03191983633263895,0.26092888546853654,0.10595954650476358
212,-0.5029364468755904,0.04171911925137106,0.03191983633263895,0.26092888546853654,0.10595954650476358,0.12954211328088938
213,0.04171911925137106,0.03191983633263895,0.26092888546853654,0.10595954650476358,0.12954211328088938,0.785822894989896
214,0.03191983633263895,0.26092888546853654,0.10595954650476358,0.12954211328088938,0.785822894989896,-0.15270821714594707
215,0.26092888546853654,0.10595954650476358,0.12954211328088938,0.785822894989896,-0.15270821714594707,-1.0065465953412067
216,0.10595954650476358,0.12954211328088938,0.785822894989896,-0.15270821714594707,-1.0065465953412067,0.21183179358643667
217,0.12954211328088938,0.785822894989896,-0.15270821714594707,-1.0065465953412067,0.21183179358643667,-0.2849168856908002
218,0.785822894989896,-0.15270821714594707,-1.0065465953412067,0.21183179358643667,-0.2849168856908002,0.14759272909974364
219,-0.15270821714594707,-1.0065465953412067,0.21183179358643667,-0.2849168856908002,0.14759272909974364,0.902201885530407
220,-1.0065465953412067,0.21183179358643667,-0.2849168856908002,0.14759272909974364,0.902201885530407,-0.20928341539160344
221,0.21183179358643667,-0.2849168856908002,0.14759272909974364,0.902201885530407,-0.20928341539160344,-0.5088608574598585
222,-0.2849168856908002,0.14759272909974364,0.902201885530407,-0.20928341539160344,-0.5088608574598585,0.2272235813280954
223,0.14759272909974364,0.902201885530407,-0.20928341539160344,-0.5088608574598585,0.2272235813280954,0.32335758249735225
224,0.902201885530407,-0.20928341539160344,-0.5088608574598585,0.2272235813280954,0.32335758249735225,0.7262655787276584
225,-0.20928341539160344,-0.5088608574598585,0.2272235813280954,0.32335758249735225,0.7262655787276584,0.08118000457579821
226,-0.5088608574598585,0.2272235813280954,0.32335758249735225,0.7262655787276584,0.08118000457579821,0.23911399440639247
227,0.2272235813280954,0.32335758249735225,0.7262655787276584,0.08118000457579821,0.23911399440639247,0.47925829517740937
228,0.32335758249735225,0.7262655787276584,0.08118000457579821,0.23911399440639247,0.47925829517740937,0.32685827315346305
229,0.7262655787276584,0.08118000457579821,0.23911399440639247,0.47925829517740937,0.32685827315346305,0.5622084956789841
230,0.08118000457579821,0.23911399440639247,0.47925829517740937,0.32685827315346305,0.5622084956789841,0.9454552900803437
231,0.23911399440639247,0.47925829517740937,0.32685827315346305,0.5622084956789841,0.9454552900803437,-0.35869832742995156
232,0.47925829517740937,0.32685827315346305,0.5622084956789841,0.9454552900803437,-0.35869832742995156,-0.4625009116941081
233,0.32685827315346305,0.5622084956789841,0.9454552900803437,-0.35869832742995156,-0.4625009116941081,0.6766954116324442
234,0.5622084956789841,0.9454552900803437,-0.35869832742995156,-0.4625009116941081,0.6766954116324442,-0.3594364126512817
235,0.9454552900803437,-0.35869832742995156,-0.4625009116941081,0.6766954116324442,-0.3594364126512817,-0.2035237546012647
236,-0.35869832742995156,-0.4625009116941081,0.6766954116324442,-0.3594364126512817,-0.2035237546012647,0.8246397004336492
237,-0.4625009116941081,0.6766954116324442,-0.3594364126512817,-0.2035237546012647,0.8246397004336492,0.37461138321501775
238,0.6766954116324442,-0.3594364126512817,-0.2035237546012647,0.8246397004336492,0.37461138321501775,0.7300448917183955
239,-0.3594364126512817,-0.2035237546012647,0.8246397004336492,0.37461138321501775,0.7300448917183955,-0.4543696953505427
