Date,Close,difference
2003-12-01,1.19650137424469,
2003-12-02,1.2088974714279177,1.0360286624035764
2003-12-03,1.2122975587844849,0.2812552294075843
2003-12-04,1.2080942392349243,-0.34672341943631224
2003-12-05,1.2186946868896484,0.8774520488929127
2003-12-08,1.2220009565353394,0.2712959760355682
2003-12-09,1.2249947786331177,0.24499343325119494
2003-12-10,1.2190959453582764,-0.48153946267619485
2003-12-11,1.2224042415618896,0.27137291500392013
2003-12-12,1.2278977632522583,0.44940302917710895
2003-12-15,1.2319974899291992,0.33388176113964274
2003-12-16,1.2321947813034058,0.016013942870762854
2003-12-17,1.2402024269104004,0.6498684890163364
2003-12-18,1.2422977685928345,0.16895158701262236
2003-12-19,1.2384973764419556,-0.30591636296535274
2003-12-22,1.2398948669433594,0.11283758270193012
2003-12-23,1.2400025129318235,0.008681864191406596
2003-12-24,1.245298981666565,0.4271337097711658
2003-12-25,1.244802951812744,-0.039832189789246186
2003-12-26,1.243193507194519,-0.12929312353261446
2003-12-29,1.2483927011489868,0.4182127661043422
2003-12-30,1.2548940181732178,0.5207749947790719
2003-12-31,1.259001851081848,0.32734500676081524
2004-01-01,1.2581939697265625,-0.06416840091150178
2004-01-02,1.2581939697265625,0.0
2004-01-05,1.2686975002288818,0.8348101131498753
2004-01-06,1.2721028327941897,0.26841170292315475
2004-01-07,1.2640947103500366,-0.6295184821311306
2004-01-08,1.2774981260299685,1.0603173615227224
2004-01-09,1.2858924865722656,0.6570937656389386
2004-01-12,1.2740962505340576,-0.9173578787797898
2004-01-13,1.278592586517334,0.35290394908482625
2004-01-14,1.2651021480560305,-1.0551006320198564
2004-01-15,1.260096549987793,-0.39566750210084933
2004-01-16,1.239802598953247,-1.6105076261610618
2004-01-19,1.235406756401062,-0.354559875571836
2004-01-20,1.2589067220687866,1.9022047229354522
2004-01-21,1.2659028768539429,0.555732578316781
2004-01-22,1.2725075483322144,0.5217360351281952
2004-01-23,1.2583048343658447,-1.1161202135880566
2004-01-26,1.2487980127334597,-0.7555261151941939
2004-01-27,1.2636953592300415,1.1929348337105017
2004-01-28,1.2441989183425903,-1.54281178173592
2004-01-29,1.2410026788711548,-0.2568913559009789
2004-01-30,1.2468050718307495,0.46755684402493003
2004-02-02,1.2433016300201416,-0.2809935482106729
2004-02-03,1.2534940242767334,0.8197845165236917
2004-02-04,1.2539970874786377,0.040132875958032166
2004-02-05,1.2571974992752075,0.25521684448284176
2004-02-06,1.2700024843215942,1.0185340850398683
2004-02-09,1.2694060802459717,-0.04696085897353264
2004-02-10,1.26850426197052,-0.0710425363077638
2004-02-11,1.2830052375793457,1.1431554503647856
2004-02-12,1.2818048000335691,-0.09356450859401289
2004-02-13,1.272799015045166,-0.7025863055098003
2004-02-16,1.2765034437179563,0.2910458469092214
2004-02-17,1.2857933044433594,0.7277583755156414
2004-02-18,1.2725075483322144,-1.033273082480135
2004-02-19,1.2757054567337036,0.25130761744247554
2004-02-20,1.2542015314102173,-1.6856497093415745
2004-02-23,1.2571974992752075,0.23887451816628769
2004-02-24,1.2677966356277466,0.8430764743526442
2004-02-25,1.249703288078308,-1.4271490427547606
2004-02-26,1.244802951812744,-0.3921199785830387
2004-02-27,1.2494065761566162,0.3698275568167819
2004-03-01,1.244802951812744,-0.3684648721822614
2004-03-02,1.220405101776123,-1.9599768783558513
2004-03-03,1.2190959453582764,-0.1072722832722861
2004-03-04,1.220703125,0.13183372874325805
2004-03-05,1.2367972135543823,1.318427734375005
2004-03-08,1.242606520652771,0.4697057071865185
2004-03-09,1.2319064140319824,-0.8611017601265702
2004-03-10,1.2231967449188232,-0.7070073679260047
2004-03-11,1.235101580619812,0.9732559991221024
2004-03-12,1.2224042415618896,-1.0280400622231012
2004-03-15,1.22720468044281,0.39270469765277927
2004-03-16,1.2261061668395996,-0.08951347894257111
2004-03-17,1.2227030992507937,-0.27755080928901776
2004-03-18,1.2388964891433716,1.324392643030059
2004-03-19,1.2269035577774048,-0.96803336445479
2004-03-22,1.2345983982086182,0.6271756555301655
2004-03-23,1.2345069646835327,-0.007405932586512787
2004-03-24,1.2139016389846802,-1.6691137667364075
2004-03-25,1.2136952877044678,-0.016999011582596868
2004-03-26,1.212694525718689,-0.08245578572456669
2004-03-29,1.216604232788086,0.3223983440578282
2004-03-30,1.2185016870498655,0.15596314813333123
2004-03-31,1.231299638748169,1.0503023372326004
2004-04-01,1.2365065813064575,0.4228818391908584
2004-04-02,1.2129004001617432,-1.9091027497623814
2004-04-05,1.201302170753479,-0.9562392267920328
2004-04-06,1.213106393814087,0.9826189736429125
2004-04-07,1.216604232788086,0.2883373619853469
